file_path,court_name_nominative,awol_start_date_iso,awol_end_date_iso,unit_location_mentioned,unit_location_text
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\102992505.html,Сєвєродонецький міський суд Луганської області,2021-12-27,2022-01-05,true,"м. Сєвєродонецьк, Луганської обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\102996291.html,Первомайський міськрайонний суд Миколаївської області,2022-01-20,2022-01-24,true,"м. Первомайськ, Миколаївська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\102996558.html,Конотопський міськрайонний суд Сумської області,2022-01-14,2022-01-17,true,адреса військової частини НОМЕР_1: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\102998072.html,Білгород-Дністровський міськрайонний суд Одеської області,2022-01-25,2022-02-03,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103001202.html,Пирятинський районний суд Полтавської області,2022-01-08,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103001213.html,Пирятинський районний суд Полтавської області,2022-01-05,2022-01-05,true,на території військової частини
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103022928.html,Жовтневий районний суд міста Харкова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103027218.html,Святошинський районний суд міста Києва,2021-12-15,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103031247.html,Житомирський районний суд Житомирської області,2022-01-31,2022-01-31,true,смт Озерне Житомирського району
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103032816.html,Калинівський районний суд Вінницької області,2022-01-11,2022-01-12,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103033351.html,Дружківський міський суд Донецької області,2021-11-29,2021-12-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103039100.html,Володимир-Волинський міський суд Волинської області,2021-12-08,2021-12-20,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103039105.html,Володимир-Волинський міський суд Волинської області,2021-11-25,2021-12-03,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103039119.html,Володимир-Волинський міський суд Волинської області,2021-12-15,2021-12-16,true,розташування військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103039985.html,Франківський районний суд міста Львова,2022-01-26,2022-01-29,true,територію військової частини НОМЕР_1 НГУ по АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103040078.html,Яворівський районний суд Львівської області,2022-01-18,2022-01-19,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103044027.html,Бориспільський міськрайонний суд Київської області,2022-01-04,,true,Міжнародного центру Національної гвардії України
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103058255.html,Богунський районний суд міста Житомира,2021-10-21,2021-10-22,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103058626.html,Рубіжанський міський суд Луганської області,2021-12-05,2021-12-13,true,"військова частина НОМЕР_1, адреса: АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103062389.html,Селидівський міський суд Донецької області,2022-01-12,2022-01-20,true,розташована у населеному пункті АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103063705.html,Волноваський районний суд Донецької області,2021-11-29,2021-12-04,true,"м. Волноваха, Донецька область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103063707.html,Волноваський районний суд Донецької області,2021-11-20,2021-11-29,true,"с. Старичі, Львівська обл.; с. Прохорівка, Волноваський р-н, Донецької обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103064071.html,Хустський районний суд Закарпатської області,2022-01-10,,true,територію військового містечка
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103065211.html,Франківський районний суд міста Львова,2021-12-29,2022-01-03,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103065219.html,Франківський районний суд міста Львова,2021-01-15,2022-01-21,true,територію військової частини НОМЕР_1 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103065339.html,Яворівський районний суд Львівської області,2021-11-22,,true,військове містечко ІНФОРМАЦІЯ_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103066434.html,Білоцерківський міськрайонний суд Київської області,2022-02-03,2022-02-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103067202.html,Чугуївський міський суд Харківської області,2022-01-21,2022-01-24,true,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103067203.html,Чугуївський міський суд Харківської області,2022-01-20,2022-01-25,true,адреса військової частини: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103068153.html,Гайсинський районний суд Вінницької області,2022-02-03,2022-02-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103071257.html,Соснівський районний суд міста Черкаси,2021-01-29,2022-02-02,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103073266.html,Івано-Франківський міський суд Івано-Франківської області,2021-12-29,,true,н.п. Крихівці
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103074568.html,Артемівський міськрайонний суд Донецької області,2022-01-30,2022-02-05,true,розташований у населеному пункті АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103079183.html,Рівненський міський суд,2021-11-26,2021-11-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103079636.html,Богунський районний суд міста Житомира,2021-12-28,2022-01-04,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103082403.html,Корольовський районний суд міста Житомира,2021-11-08,2021-11-12,true,"військове містечко № НОМЕР_2, АДРЕСА_3"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103082464.html,Білоцерківський міськрайонний суд Київської області,2021-12-30,2022-01-04,true,"м. Біла Церква, Київська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103086441.html,Центральний районний суд м. Миколаєва,2021-12-29,2022-01-04,true,військова частина НОМЕР_1 (АДРЕСА_1)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103086746.html,Глухівський міськрайонний суд Сумської області,2022-01-11,,true,у військовій частині НОМЕР_1 ( АДРЕСА_2 )
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103090504.html,Кам'янець-Подільський міськрайонний суд Хмельницької області,2022-01-25,2022-01-26,true,"військової частини НОМЕР_1, що в АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103091076.html,Хмельницький міськрайонний суд Хмельницької області,2022-01-19,,true,"військова частина НОМЕР_1, АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103091654.html,Козелецький районний суд Чернігівської області,2022-01-21,2022-01-25,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103091708.html,Козелецький районний суд Чернігівської області,2022-01-04,2022-01-04,true,військова частина НОМЕР_1 АДРЕСА_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103091831.html,Новгород-Сіверський районний суд Чернігівської області,2022-01-21,,true,"Грем`яч, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103092305.html,Чернігівський районний суд Чернігівської області,2021-12-17,2021-12-20,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103092321.html,Чернігівський районний суд Чернігівської області,2022-01-19,2022-01-21,true,пункт постійної дислокації АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103099726.html,Мар'їнський районний суд Донецької області,2022-01-27,2022-01-31,true,"м. Курахове, Донецької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103100380.html,Миколаївський районний суд Миколаївської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103101178.html,Козелецький районний суд Чернігівської області,2021-12-25,2021-12-25,true,адреса військової частини: АДРЕСА_4
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103101179.html,Козелецький районний суд Чернігівської області,2021-12-13,2021-12-15,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103103062.html,Біляївський районний суд Одеської області,2022-02-07,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103103381.html,Біляївський районний суд Одеської області,2022-01-20,2022-01-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103105375.html,Комінтернівський районний суд Одеської області,2022-01-13,2022-01-17,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103111306.html,Новомосковський міськрайонний суд Дніпропетровської області,2022-02-01,,true,розташована АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103111341.html,Новомосковський міськрайонний суд Дніпропетровської області,2022-02-01,2022-02-02,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103112528.html,Корольовський районний суд міста Житомира,2021-10-18,2021-10-25,true,адреса військової частини за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103113252.html,Івано-Франківський міський суд Івано-Франківської області,2022-01-13,,true,в/ч НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103113570.html,Артемівський міськрайонний суд Донецької області,,,true,м. Покровськ
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103115455.html,Сокальський районний суд Львівської області,2022-01-28,2022-02-07,true,територію військової частини НОМЕР_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103115681.html,Яворівський районний суд Львівської області,2021-11-13,2021-11-18,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103115814.html,Тернопільський міськрайонний суд Тернопільської області,2022-02-03,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103117360.html,Білоцерківський міськрайонний суд Київської області,2022-02-04,2022-02-08,true,"м. Біла Церква, Київська обл"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103117363.html,Білоцерківський міськрайонний суд Київської області,2022-02-02,2022-02-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103117381.html,Білоцерківський міськрайонний суд Київської області,2022-01-28,2022-02-02,true,"м. Біла Церква, Київська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103117393.html,Білоцерківський міськрайонний суд Київської області,2022-01-18,2022-01-24,true,"військова частина НОМЕР_2, військове містечко №1, за адресою АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103117414.html,Білоцерківський міськрайонний суд Київської області,2022-02-04,2022-02-05,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103119264.html,Олександрівський районний суд Кіровоградської області,2022-01-17,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103121919.html,Дубровицький районний суд Рівненської області,2022-01-01,2022-01-01,true,"Городище, Висоцька ОТГ, Сарненський район, Рівненська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103121920.html,Дубровицький районний суд Рівненської області,2022-01-01,2022-01-01,true,"місце дислокації підрозділу — приховане наметове містечко, яке розтошоване на території Висоцької ОТГ, Сарненського району"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103126573.html,Чугуївський міський суд Харківської області,2022-02-07,2022-02-09,true,"м. Чугуїв, Харківська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103126589.html,Чугуївський міський суд Харківської області,2021-12-29,2022-01-05,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103131869.html,Солом'янський районний суд міста Києва,2021-12-02,2021-12-03,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103175427.html,Костянтинівський міськрайонний суд Донецької області,2022-02-09,2022-02-11,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103190202.html,Комінтернівський районний суд Одеської області,2021-12-03,,true,пункт постійної дислокації в/ч НОМЕР_1 (АДРЕСА_2)
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103206516.html,Яворівський районний суд Львівської області,2022-01-13,2022-01-16,true,с.Старичі
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103207564.html,Генічеський районний суд Херсонської області,2021-10-05,2021-10-06,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103208260.html,Чернігівський районний суд Чернігівської області,2022-01-11,2022-01-17,true,"смт. Гончарівське, Чернігівський район, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103215660.html,Білоцерківський міськрайонний суд Київської області,2021-12-24,2022-12-27,true,"військова частина НОМЕР_1, дислокована по АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103236896.html,Центральний районний суд міста Миколаєва,2021-08-12,2021-08-13,true,м. Миколаїв
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103237315.html,Комінтернівський районний суд Одеської області,2022-01-20,2022-01-31,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103242535.html,Волноваський районний суд Донецької області,2021-11-29,2021-12-06,true,с. Дмитрівка Донецької області
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103244946.html,Самбірський міськрайонний суд Львівської області,2022-01-19,,true,м. Самбір
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103245165.html,Івано-Франківський міський суд Івано-Франківської області,2022-02-01,,true,по АДРЕСА_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103256936.html,Жовтневий районний суд міста Дніпра,2022-02-07,2022-02-10,true,на території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103263588.html,Виноградівський районний суд Закарпатської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103264552.html,Яворівський районний суд Львівської області,2021-12-24,,true,"на території військової частини НОМЕР_1, АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103267035.html,Деснянський районний суд міста Чернігова,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103268077.html,Гайсинський районний суд Вінницької області,2021-12-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103268751.html,Очаківський міськрайонний суд Миколаївської області,2022-02-07,2022-02-09,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103270162.html,Богунський районний суд міста Житомира,2022-02-03,2022-02-08,true,АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103271819.html,Уманський міськрайонний суд Черкаської області,2022-02-09,2022-02-11,true,"с. Паланка, Уманський район, Черкаська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103283842.html,Жовтневий районний суд міста Харкова,2022-02-08,2022-02-11,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103301503.html,Жовтневий районний суд міста Дніпропетровська,2022-01-26,2022-01-28,true,адреса підрозділу: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103301504.html,Жовтневий районний суд міста Дніпропетровська,2022-01-31,2022-02-02,true,за адресою: АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103304191.html,Волноваський районний суд Донецької області,2021-12-09,2021-12-12,true,м. Волноваха
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103306178.html,Франківський районний суд міста Львова,2022-01-14,2022-01-17,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103306495.html,Білгород-Дністровський міськрайонний суд Одеської області,2022-01-26,2022-02-03,true,"м. Білгород-Дністровський, Одеської області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103306871.html,Добропільський міськрайонний суд Донецької області,2022-02-04,2022-02-07,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103307827.html,Яворівський районний суд Львівської області,2021-11-16,2021-11-16,true,розташування військового містечка ІНФОРМАЦІЯ_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103309805.html,Кам'янець-Подільський міськрайонний суд Хмельницької області,,,true,м. Кам'янець-Подільський
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103309928.html,Славутський міськрайонний суд Хмельницької області,2022-01-05,2022-01-09,true,казарма поблизу території військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103312083.html,Рокитнянський районний суд Київської області,2021-02-08,2021-02-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103314039.html,Комінтернівський районний суд Одеської області,2021-11-17,2021-11-22,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103321214.html,Новоград-Волинський міськрайонний суд Житомирської області,2022-02-08,2022-02-14,true,м. Новоград-Волинський
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103325939.html,Печерський районний суд міста Києва,,,true,територія військової частини НОМЕР_1 Національної гвардії України
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103326775.html,Конотопський міськрайонний суд Сумської області,,,true,м. Конотоп
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103327524.html,Чернігівський районний суд Чернігівської області,2022-01-31,2022-02-02,true,за адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103327532.html,Чернігівський районний суд Чернігівської області,2022-02-04,2022-02-07,true,за адресою: АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103329289.html,Коломийський міськрайонний суд Івано-Франківської області,2022-02-01,2022-02-09,true,м. Коломия
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103330785.html,Чугуївський міський суд Харківської області,2022-01-10,,true,м.Чугуїв Харківська область
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103331309.html,Волноваський районний суд Донецької області,2022-01-27,2022-01-30,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103333390.html,Франківський районний суд міста Львова,2022-01-03,2022-01-05,true,"військова частина № НОМЕР_1, АДРЕСА_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103334303.html,Біляївський районний суд Одеської області,2022-01-10,2022-01-17,true,адресою АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103334305.html,Біляївський районний суд Одеської області,2021-11-05,,true,АДРЕСА_3
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103334592.html,Комінтернівський районний суд Одеської області,2021-01-17,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103337300.html,Чугуївський міський суд Харківської області,2022-02-08,2022-02-09,true,пункт постійної дислокації по АДРЕСА_2
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103342659.html,Пирятинський районний суд Полтавської області,2022-01-24,2022-01-26,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103353906.html,Біляївський районний суд Одеської області,2022-02-01,2022-02-03,true,пункт постійної дислокації військової частини НОМЕР_1
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103355546.html,Малиновський районний суд міста Одеси,2022-01-28,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103360755.html,Олевський районний суд Житомирської області,2019-11-21,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103361568.html,Красноармійський міськрайонний суд Донецької області,,,true,"с. Первомайське, Ясинуватського району, Донецької області"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103383224.html,Володимир-Волинський міський суд Волинської області,2022-01-28,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103383225.html,Володимир-Волинський міський суд Волинської області,2021-11-22,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103383226.html,Володимир-Волинський міський суд Волинської області,2022-01-06,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103383234.html,Володимир-Волинський міський суд Волинської області,2022-02-03,2022-02-08,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103386320.html,Красноармійський міськрайонний суд Донецької області,2021-12-29,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103386666.html,Мукачівський міськрайонний суд Закарпатської області,2022-02-07,2022-02-08,true,м.Мукачево
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103387851.html,Яворівський районний суд Львівської області,2021-12-16,2021-12-16,true,"військове містечко № НОМЕР_3, АДРЕСА_3"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103387852.html,Яворівський районний суд Львівської області,,,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103387853.html,Яворівський районний суд Львівської області,2021-12-28,,true,"військова частина НОМЕР_1, АДРЕСА_2"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103387854.html,Яворівський районний суд Львівської області,2021-12-10,,true,"територія військового містечка ІНФОРМАЦІЯ_2 військової частини НОМЕР_1, АДРЕСА_1"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103388005.html,Первомайський міськрайонний суд Миколаївської області,2021-12-06,2021-12-10,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103390446.html,Голопристанський районний суд Херсонської області,2022-01-17,2022-01-21,true,"зона ООС, с. Причепілівка"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103391086.html,Козелецький районний суд Чернігівської області,2022-01-04,,true,"смт Десна, Чернігівська область"
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103392580.html,Первомайський міськрайонний суд Миколаївської області,2022-01-19,2022-01-21,false,
D:\Projects\GitRepositories\TheAWOLthing\AWOL_Research\data\awol_court\data\awol_adm\awol_adm\103395859.html,Чернігівський районний суд Чернігівської області,2022-01-21,2022-01-24,true,АДРЕСА_1
